Time Interval,Volume Ξ,Floor Price Ξ
2022-04-21T00:00:00+00:00,633.29,24.5
2022-04-22T00:00:00+00:00,536.2492972919349,14.25178918758049
2022-04-23T00:00:00+00:00,419.65,22.77
2022-04-24T00:00:00+00:00,474.79,23.484
2022-04-25T00:00:00+00:00,467.56,23.967
2022-04-26T00:00:00+00:00,349.11,24.3
2022-04-27T00:00:00+00:00,450.4188,24.895519999999998
2022-04-28T00:00:00+00:00,413.8205,21.85144
2022-04-29T00:00:00+00:00,511.611,23
2022-04-30T00:00:00+00:00,658.6030990973117,22
2022-05-01T00:00:00+00:00,1284.8365,23.985
2022-05-02T00:00:00+00:00,2273.429099097312,27.932
2022-05-03T00:00:00+00:00,1368.9180990973116,30
2022-05-04T00:00:00+00:00,1054.02,27.75
2022-05-05T00:00:00+00:00,863.7914963892466,14.732279277849324
2022-05-06T00:00:00+00:00,905.83756,23
2022-05-07T00:00:00+00:00,478.24,22.5
2022-05-08T00:00:00+00:00,650.87,20.162
2022-05-09T00:00:00+00:00,4093.0847230468235,12.97
2022-05-10T00:00:00+00:00,16074.670226688273,9
2022-05-11T00:00:00+00:00,7411.833998979999,7.5
2022-05-12T00:00:00+00:00,2856.4210631936235,8.626
2022-05-13T00:00:00+00:00,5016.669268097312,12.8
2022-05-14T00:00:00+00:00,1021.6675,12.8
2022-05-15T00:00:00+00:00,370.9,13.135
2022-05-16T00:00:00+00:00,420.06,12.884
2022-05-17T00:00:00+00:00,362.59,13.14
2022-05-18T00:00:00+00:00,292.265,13.745
2022-05-19T00:00:00+00:00,459.244499,12.913
2022-05-20T00:00:00+00:00,276.2333,12.975
2022-05-21T00:00:00+00:00,258.965012185494,12.947999999999999
2022-05-22T00:00:00+00:00,312.9099,11.325
2022-05-23T00:00:00+00:00,163.767487,12.07887
2022-05-24T00:00:00+00:00,514.7899,11.53
2022-05-25T00:00:00+00:00,67.0652509817485,12.037625490874252
2022-05-26T00:00:00+00:00,410.91338866946427,10.52944
2022-05-27T00:00:00+00:00,693.57,9
2022-05-28T00:00:00+00:00,229.32418742529197,9.863999999999999
2022-05-29T00:00:00+00:00,142.38,9.655000000000001
2022-05-30T00:00:00+00:00,514.319,9.8
2022-05-31T00:00:00+00:00,265.72,7.718000000000001
2022-06-01T00:00:00+00:00,209.7537,10.136
2022-06-02T00:00:00+00:00,97.24,11.95
2022-06-03T00:00:00+00:00,91.78,10.35
2022-06-04T00:00:00+00:00,132.34,10.05
2022-06-05T00:00:00+00:00,180.97,10.37
2022-06-06T00:00:00+00:00,244.6,10.951
2022-06-07T00:00:00+00:00,126.59,10.945
2022-06-08T00:00:00+00:00,281.95,10
2022-06-09T00:00:00+00:00,57.01,10.84
2022-06-10T00:00:00+00:00,110.6825,9.9125
2022-06-11T00:00:00+00:00,137.6401,9.64
2022-06-12T00:00:00+00:00,331.25,8.7
2022-06-13T00:00:00+00:00,790.6782568261358,7.319999999999999
2022-06-14T00:00:00+00:00,308.453099999,8.5
2022-06-15T00:00:00+00:00,231.296,9.456
2022-06-16T00:00:00+00:00,279.92321,9.5
2022-06-17T00:00:00+00:00,179.209999999,9.999999999
2022-06-18T00:00:00+00:00,310.8012292453657,8.84
2022-06-19T00:00:00+00:00,173.15,9.638
2022-06-20T00:00:00+00:00,346.6933,9.99
2022-06-21T00:00:00+00:00,589.6739,10.99997
2022-06-22T00:00:00+00:00,827.8987,11.985
2022-06-23T00:00:00+00:00,178.453,12.32
2022-06-24T00:00:00+00:00,118.02,10.594999999999999
2022-06-25T00:00:00+00:00,132.32,11
