Time Interval,Volume Ξ,Floor Price Ξ
2021-12-04T00:00:00+00:00,692.0700724904999,6.519188996199976
2021-12-05T00:00:00+00:00,495.81065,6.63848
2021-12-06T00:00:00+00:00,436.3879,6.417999999999999
2021-12-07T00:00:00+00:00,284.50794,6.699982
2021-12-08T00:00:00+00:00,294.2329,6.35
2021-12-09T00:00:00+00:00,342.6861,6.14124
2021-12-10T00:00:00+00:00,456.3380420000002,6.2720826
2021-12-11T00:00:00+00:00,509.3646,5.9179200000000005
2021-12-12T00:00:00+00:00,337.1085,5.86888
2021-12-13T00:00:00+00:00,551.7625,5.6617999999999995
2021-12-14T00:00:00+00:00,435.6425,5.885
2021-12-15T00:00:00+00:00,456.1628777777778,5.618049999999999
2021-12-16T00:00:00+00:00,334.98780000000005,6.1495
2021-12-17T00:00:00+00:00,478.682,6.445
2021-12-18T00:00:00+00:00,536.0646510065783,6.7
2021-12-19T00:00:00+00:00,294.7697,6.91
2021-12-20T00:00:00+00:00,487.59085,6.69
2021-12-21T00:00:00+00:00,819.0616,6.99
2021-12-22T00:00:00+00:00,1169.537073759589,7.3
2021-12-23T00:00:00+00:00,2148.7154793454215,7.75
2021-12-24T00:00:00+00:00,1874.9972331169215,8.34
2021-12-25T00:00:00+00:00,1357.488,8.747
2021-12-26T00:00:00+00:00,4880.188915328619,9.25
2021-12-27T00:00:00+00:00,4986.142284442752,10
2021-12-28T00:00:00+00:00,1674.7943861727108,9.8385
2021-12-29T00:00:00+00:00,2456.7034160523963,10.8
2021-12-30T00:00:00+00:00,1731.8180925925926,11
2021-12-31T00:00:00+00:00,1875.7201,10.734
2022-01-01T00:00:00+00:00,4983.440821086851,11.977
2022-01-02T00:00:00+00:00,6948.72063801428,14.35
2022-01-03T00:00:00+00:00,5242.677690087862,14.6
2022-01-04T00:00:00+00:00,2450.2446003454115,14.940000000000001
2022-01-05T00:00:00+00:00,2210.04219,14.73
2022-01-06T00:00:00+00:00,1717.0302090013765,14.3
2022-01-07T00:00:00+00:00,1410.1030303454213,14
2022-01-08T00:00:00+00:00,1333.892,13.4
2022-01-09T00:00:00+00:00,1857.297617625,13.75
2022-01-10T00:00:00+00:00,1750.3281474907635,14.844999999999999
2022-01-11T00:00:00+00:00,1387.656579719264,14.9
2022-01-12T00:00:00+00:00,1197.0591,14.7
2022-01-13T00:00:00+00:00,866.1749499227107,14.79
2022-01-14T00:00:00+00:00,972.76433,14.533945
2022-01-15T00:00:00+00:00,1812.3619825,14.962
2022-01-16T00:00:00+00:00,1233.1637401727107,15.486
2022-01-17T00:00:00+00:00,1792.7510244227108,15.78
2022-01-18T00:00:00+00:00,1264.80530375,15.63885
2022-01-19T00:00:00+00:00,1215.09145,15.5
2022-01-20T00:00:00+00:00,1053.16875,15.49
2022-01-21T00:00:00+00:00,1742.9708,15.8
2022-01-22T00:00:00+00:00,967.8658,14.3804
2022-01-23T00:00:00+00:00,1110.831,15.584
2022-01-24T00:00:00+00:00,1183.9746106372731,15.360000000000001
2022-01-25T00:00:00+00:00,4155.23559267252,16.5
2022-01-26T00:00:00+00:00,1620.6899476912395,19.75
2022-01-27T00:00:00+00:00,1656.971733,18.4984
2022-01-28T00:00:00+00:00,1649.208,19.55
2022-01-29T00:00:00+00:00,2933.81250101,19.82
2022-01-30T00:00:00+00:00,5152.351761547802,22.73
2022-01-31T00:00:00+00:00,4474.9998,25
2022-02-01T00:00:00+00:00,2385.7108606908428,23.5
2022-02-02T00:00:00+00:00,1679.0782205181322,20.573740172710703
2022-02-03T00:00:00+00:00,1614.5699401727106,20
2022-02-04T00:00:00+00:00,1045.56999999,21.1
2022-02-05T00:00:00+00:00,677.7,20.988
2022-02-06T00:00:00+00:00,766.7888654089309,20.991999999999997
2022-02-07T00:00:00+00:00,1167.5404,19.996
2022-02-08T00:00:00+00:00,1440.5577545005985,20.01
2022-02-09T00:00:00+00:00,886.241,19.109
2022-02-10T00:00:00+00:00,638.1612,19.095000000000002
2022-02-11T00:00:00+00:00,537.29,19.47
2022-02-12T00:00:00+00:00,660.7418,19.25
2022-02-13T00:00:00+00:00,882.80545,18.999
2022-02-14T00:00:00+00:00,391.55,19.997
2022-02-15T00:00:00+00:00,700.2728308819128,19.586
2022-02-16T00:00:00+00:00,1055.8227308643,18.985
2022-02-17T00:00:00+00:00,658.0202,18
2022-02-18T00:00:00+00:00,639.82,17.98
2022-02-19T00:00:00+00:00,630.8447,17.2864
2022-02-20T00:00:00+00:00,487.0379,18.5
2022-02-21T00:00:00+00:00,321.9298,17.599999999999998
2022-02-22T00:00:00+00:00,473.399,17.99
2022-02-23T00:00:00+00:00,508.36122,17.3688
2022-02-24T00:00:00+00:00,1727.4418739917355,14.09
2022-02-25T00:00:00+00:00,762.5115,17
2022-02-26T00:00:00+00:00,529.559,18.075
2022-02-27T00:00:00+00:00,208.929,17.25
2022-02-28T00:00:00+00:00,329.12,17.695
2022-03-01T00:00:00+00:00,326.6632,17.732
