time,vol_eth,vol_usd
2022-03-09 00:00:00.000 UTC,20830.435863122515,5.63358834833827e+07
2022-12-30 00:00:00.000 UTC,8455.075073151937,1.0111233752898797e+07
2019-12-04 00:00:00.000 UTC,61.01115577954559,9023.061881946607
2022-10-19 00:00:00.000 UTC,7561.1730886083,9.837072964493869e+06
2020-04-05 00:00:00.000 UTC,105.74560296952886,13673.323792131188
2018-10-10 00:00:00.000 UTC,2.179762220582455,492.3457392964977
2022-08-31 00:00:00.000 UTC,10420.279246282507,1.638308298150913e+07
2022-07-16 00:00:00.000 UTC,13837.652856433995,1.7587982481046736e+07
2019-09-10 00:00:00.000 UTC,68.87520000000002,12425.731448999999
2019-12-29 00:00:00.000 UTC,287.7538168820548,38091.10389766466
2018-11-25 00:00:00.000 UTC,2.3192649425416474,262.54592253453717
